index,season,first_cycling_race_id,position,first_cycling_rider_id,gc_time,stage,gc_time_leader,bib_number,first_cycling_team_id,team_name_invitational,gender,race_name,category,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date
684,2023,5247,30,79939,NaN,GC,+ 04:33,93 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
685,2023,5247,31,737,NaN,GC,+ 05:18,36 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
686,2023,5247,32,83214,NaN,GC,+ 07:24,83 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
687,2023,5247,33,68054,NaN,GC,+ 07:27,95 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
688,2023,5247,34,39286,NaN,GC,+ 08:02,103 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
689,2023,5247,35,23070,NaN,GC,+ 08:04,191 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
690,2023,5247,36,83642,NaN,GC,+ 08:19,212 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
691,2023,5247,37,65461,NaN,GC,+ 08:36,54 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
692,2023,5247,38,111727,NaN,GC,+ 08:40,35 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
693,2023,5247,39,111801,NaN,GC,+ 09:10,52 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
694,2023,5247,40,6269,NaN,GC,+ 10:26,2 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
695,2023,5247,41,67824,NaN,GC,+ 10:33,53 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
696,2023,5247,42,115067,NaN,GC,+ 10:45,51 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
697,2023,5247,43,777,NaN,GC,+ 10:45,125 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
698,2023,5247,44,37393,NaN,GC,+ 12:19,86 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
699,2023,5247,45,7011,NaN,GC,+ 14:03,46 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
700,2023,5247,46,103120,NaN,GC,+ 14:05,44 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
701,2023,5247,47,62834,NaN,GC,+ 15:25,222 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
702,2023,5247,48,9349,NaN,GC,+ 17:01,13 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
703,2023,5247,49,784,NaN,GC,+ 17:23,126 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
704,2023,5247,50,75665,NaN,GC,+ 17:57,251 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
705,2023,5247,51,41242,NaN,GC,+ 18:16,231 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
706,2023,5247,52,2141,NaN,GC,+ 18:32,111 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
707,2023,5247,53,71092,NaN,GC,+ 18:38,94 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
708,2023,5247,54,23276,NaN,GC,+ 19:21,206 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
709,2023,5247,55,38026,NaN,GC,+ 21:12,113 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
710,2023,5247,56,18575,NaN,GC,+ 21:13,41 ,22310,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
711,2023,5247,57,111673,NaN,GC,+ 21:23,151 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
712,2023,5247,58,130790,NaN,GC,+ 21:32,14 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
713,2023,5247,59,12347,NaN,GC,+ 22:17,166 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
714,2023,5247,60,7730,NaN,GC,+ 22:35,16 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
715,2023,5247,61,16646,NaN,GC,+ 22:42,15 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
716,2023,5247,62,3165,NaN,GC,+ 23:44,6 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
717,2023,5247,63,40223,NaN,GC,+ 24:18,192 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
718,2023,5247,64,116513,NaN,GC,+ 24:58,245 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
719,2023,5247,65,40229,NaN,GC,+ 25:35,102 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
720,2023,5247,66,60856,NaN,GC,+ 28:05,115 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
721,2023,5247,67,2982,NaN,GC,+ 29:11,72 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
722,2023,5247,68,40423,NaN,GC,+ 29:21,96 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
723,2023,5247,69,139658,NaN,GC,+ 29:21,91 ,22727,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
724,2023,5247,70,7731,NaN,GC,+ 29:21,76 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
725,2023,5247,71,900,NaN,GC,+ 29:21,211 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
726,2023,5247,72,5273,NaN,GC,+ 29:39,21 ,25886,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
727,2023,5247,73,45371,NaN,GC,+ 29:42,73 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
728,2023,5247,74,40385,NaN,GC,+ 29:43,101 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
729,2023,5247,75,40963,NaN,GC,+ 29:53,84 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
730,2023,5247,76,20836,NaN,GC,+ 30:11,123 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
731,2023,5247,77,532,NaN,GC,+ 30:28,22 ,25886,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
732,2023,5247,78,63763,NaN,GC,+ 31:02,116 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
733,2023,5247,79,27448,NaN,GC,+ 32:00,236 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
734,2023,5247,80,361,NaN,GC,+ 32:08,121 ,27883,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
735,2023,5247,81,3277,NaN,GC,+ 33:03,11 ,22246,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
736,2023,5247,82,57450,NaN,GC,+ 33:26,196 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
737,2023,5247,83,78585,NaN,GC,+ 33:35,214 ,34041,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
738,2023,5247,84,1310,NaN,GC,+ 33:37,66 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
739,2023,5247,85,38004,NaN,GC,+ 33:40,82 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
740,2023,5247,86,118621,NaN,GC,+ 34:55,146 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
741,2023,5247,87,27257,NaN,GC,+ 35:19,34 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
742,2023,5247,88,37748,NaN,GC,+ 36:22,3 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
743,2023,5247,89,721,NaN,GC,+ 37:02,5 ,21810,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
744,2023,5247,90,44003,NaN,GC,+ 37:08,56 ,21834,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
745,2023,5247,91,69090,NaN,GC,+ 37:39,233 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
746,2023,5247,92,103177,NaN,GC,+ 37:42,114 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
747,2023,5247,93,50047,NaN,GC,+ 38:06,81 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
748,2023,5247,94,43914,NaN,GC,+ 38:48,162 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
749,2023,5247,95,624,NaN,GC,+ 40:03,131 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
750,2023,5247,96,88843,NaN,GC,+ 41:13,174 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
751,2023,5247,97,97995,NaN,GC,+ 41:23,85 ,27876,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
752,2023,5247,98,76728,NaN,GC,+ 44:25,31 ,23979,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
753,2023,5247,99,54974,NaN,GC,+ 44:35,175 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
754,2023,5247,100,69089,NaN,GC,+ 44:39,232 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
755,2023,5247,101,103403,NaN,GC,+ 45:06,143 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
756,2023,5247,102,44684,NaN,GC,+ 45:15,193 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
757,2023,5247,103,43956,NaN,GC,+ 48:40,201 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
758,2023,5247,104,164728,NaN,GC,+ 48:53,204 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
759,2023,5247,105,48892,NaN,GC,+ 50:19,194 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
760,2023,5247,106,23083,NaN,GC,+ 50:19,253 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
761,2023,5247,107,180405,NaN,GC,+ 50:20,246 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
762,2023,5247,108,43905,NaN,GC,+ 50:33,134 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
763,2023,5247,109,16597,NaN,GC,+ 54:08,241 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
764,2023,5247,110,16648,NaN,GC,+ 57:40,142 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
765,2023,5247,111,8600,NaN,GC,+ 57:47,183 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
766,2023,5247,112,56640,NaN,GC,+ 58:17,205 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
767,2023,5247,113,123177,NaN,GC,+ 58:42,135 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
768,2023,5247,114,31291,NaN,GC,+ 01:00:00,181 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
769,2023,5247,115,14801,NaN,GC,+ 01:00:07,145 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
770,2023,5247,116,14803,NaN,GC,+ 01:01:13,144 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
771,2023,5247,117,95132,NaN,GC,+ 01:02:36,141 ,None,Italy,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
772,2023,5247,118,111668,NaN,GC,+ 01:03:04,152 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
773,2023,5247,119,7595,NaN,GC,+ 01:04:04,234 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
774,2023,5247,120,73238,NaN,GC,+ 01:04:54,154 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
775,2023,5247,121,49516,NaN,GC,+ 01:06:24,225 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
776,2023,5247,122,43900,NaN,GC,+ 01:08:33,155 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
777,2023,5247,123,103082,NaN,GC,+ 01:08:40,235 ,34588,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
778,2023,5247,124,35273,NaN,GC,+ 01:12:39,186 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
779,2023,5247,125,74958,NaN,GC,+ 01:14:34,133 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
780,2023,5247,126,50717,NaN,GC,+ 01:17:09,195 ,34594,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
781,2023,5247,127,45700,NaN,GC,+ 01:19:24,243 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
782,2023,5247,128,180404,NaN,GC,+ 01:20:17,244 ,None,Chile,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
783,2023,5247,129,123093,NaN,GC,+ 01:21:14,221 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
784,2023,5247,130,35434,NaN,GC,+ 01:28:56,255 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
785,2023,5247,131,33675,NaN,GC,+ 01:35:26,163 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
786,2023,5247,132,88846,NaN,GC,+ 01:39:59,156 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
787,2023,5247,133,48927,NaN,GC,+ 01:43:13,165 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
788,2023,5247,DNF,33206,NaN,GC,,112 ,33711,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
789,2023,5247,DNF,23091,NaN,GC,,202 ,34592,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
790,2023,5247,DNF,55136,NaN,GC,,132 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
791,2023,5247,DNF,130983,NaN,GC,,136 ,None,Argentina,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
792,2023,5247,DNF,43874,NaN,GC,,185 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
793,2023,5247,DNF,40222,NaN,GC,,184 ,34593,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
794,2023,5247,DNF,31292,NaN,GC,,161 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
795,2023,5247,DNF,62780,NaN,GC,,164 ,34590,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
796,2023,5247,DNF,58275,NaN,GC,,61 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
797,2023,5247,DNF,41249,NaN,GC,,63 ,21828,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
798,2023,5247,DNF,37376,NaN,GC,,75 ,22311,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
799,2023,5247,DNF,82649,NaN,GC,,153 ,34589,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
800,2023,5247,DNF,72955,NaN,GC,,173 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
801,2023,5247,DNF,186863,NaN,GC,,176 ,34591,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
802,2023,5247,DNF,44606,NaN,GC,,224 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
803,2023,5247,DNF,7740,NaN,GC,,226 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
804,2023,5247,DNF,72587,NaN,GC,,223 ,34317,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
805,2023,5247,DNF,53511,NaN,GC,,105 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
806,2023,5247,DNF,66978,NaN,GC,,104 ,33371,None,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
807,2023,5247,DNF,74618,NaN,GC,,256 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
808,2023,5247,DNF,35500,NaN,GC,,252 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
809,2023,5247,DNF,57025,NaN,GC,,254 ,None,Uruguay,Men,Vuelta a San Juan,Road,AR,2.Pro,Stage Race,2023/01/22,2023/01/29
810,2023,117,1,2326,NaN,GC,20:18:16,24 ,27883,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
811,2023,117,2,124595,NaN,GC,+ 29,41 ,None,Algeria,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
812,2023,117,3,52563,NaN,GC,+ 34,123 ,None,Mauritius,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
813,2023,117,4,6257,NaN,GC,+ 36,141 ,34207,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
814,2023,117,5,77955,NaN,GC,+ 38,12 ,None,Eritrea,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
815,2023,117,6,32592,NaN,GC,+ 39,23 ,27883,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
816,2023,117,7,11012,NaN,GC,+ 50,81 ,27800,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
817,2023,117,8,104482,NaN,GC,+ 55,53 ,28133,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
818,2023,117,9,37482,NaN,GC,+ 01:18,82 ,27800,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
819,2023,117,10,51048,NaN,GC,+ 01:39,25 ,27883,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
820,2023,117,11,71607,NaN,GC,+ 01:50,11 ,None,Eritrea,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
821,2023,117,12,46501,NaN,GC,+ 01:58,54 ,28133,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
822,2023,117,13,64952,NaN,GC,+ 01:59,83 ,27800,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
823,2023,117,14,20812,NaN,GC,+ 02:00,85 ,27800,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
824,2023,117,15,51041,NaN,GC,+ 02:02,22 ,27883,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
825,2023,117,16,179010,NaN,GC,+ 02:06,13 ,None,Eritrea,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
826,2023,117,17,82674,NaN,GC,+ 02:07,61 ,None,Morocco,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
827,2023,117,18,82693,NaN,GC,+ 02:07,32 ,None,Rwanda,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
828,2023,117,19,100766,NaN,GC,+ 02:08,63 ,None,Morocco,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
829,2023,117,20,62832,NaN,GC,+ 02:08,121 ,None,Mauritius,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
830,2023,117,21,91119,NaN,GC,+ 02:08,114 ,34106,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
831,2023,117,22,169736,NaN,GC,+ 02:08,115 ,34106,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
832,2023,117,23,191287,NaN,GC,+ 02:11,14 ,None,Eritrea,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
833,2023,117,24,51609,NaN,GC,+ 02:38,62 ,None,Morocco,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
834,2023,117,25,49911,NaN,GC,+ 02:44,84 ,27800,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
835,2023,117,26,103148,NaN,GC,+ 02:58,36 ,None,Rwanda,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
836,2023,117,27,6422,NaN,GC,+ 03:31,43 ,None,Algeria,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
837,2023,117,28,100040,NaN,GC,+ 03:39,116 ,34106,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
838,2023,117,29,37279,NaN,GC,+ 03:42,144 ,34207,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
839,2023,117,30,20520,NaN,GC,+ 04:18,65 ,None,Morocco,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
840,2023,117,31,125789,NaN,GC,+ 04:31,34 ,None,Rwanda,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
841,2023,117,32,15014,NaN,GC,+ 04:37,71 ,None,Cameroun,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
842,2023,117,33,5811,NaN,GC,+ 04:55,21 ,27883,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
843,2023,117,34,93379,NaN,GC,+ 04:56,113 ,34106,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
844,2023,117,35,44359,NaN,GC,+ 05:07,64 ,None,Morocco,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
845,2023,117,36,79323,NaN,GC,+ 05:56,145 ,34207,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
846,2023,117,37,72078,NaN,GC,+ 06:16,112 ,34106,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
847,2023,117,38,91362,NaN,GC,+ 06:32,91 ,None,Burkina Faso,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
848,2023,117,39,2280,NaN,GC,+ 06:36,142 ,34207,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
849,2023,117,40,92745,NaN,GC,+ 06:42,146 ,34207,None,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
850,2023,117,41,67840,NaN,GC,+ 07:04,44 ,None,Algeria,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
851,2023,117,42,55572,NaN,GC,+ 07:19,35 ,None,Rwanda,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
852,2023,117,43,30362,NaN,GC,+ 07:55,33 ,None,Rwanda,Men,Tropicale Amissa Bongo,Road,GA,2.1,Stage Race,2023/01/23,2023/01/29
