season,team_id,team_name,uci_division
2023,36690,Equipo Ciclista Fenavin - Turismo Ciudad,Women's Other
2023,36704,Equipo Ciclista Peñalver-Clinicas Cleardent,Women's Other
2023,37578,Escola de Ciclismo Bruno Neves,Women's Other
2023,37312,Esetec-Salazones Ricardo Fuentes U19,Women's Other
2023,37324,Esperia Piasco,Women's Other
2023,37442,F2 INFORMATICA - S.C. Amorebieta,Women's Other
2023,37897,Fana IL Sykkel Juniors,Women's Other
2023,35527,Fensham Howes Junior Race Team,Women's Other
2023,37026,Finques Feliu CT,Women's Other
2023,35530,FlandersColor-Galloo Team,Women's Other
2023,38071,Flandres Love - Sportland,Women's Other
2023,37631,G.C Feralpi Group ASD,Women's Other
2023,37911,G.S Bareggese ASD,Women's Other
2023,37554,G.S. Fiumicello 1971,Women's Other
2023,37319,G.s. Forno Pioppi,Women's Other
2023,34350,G.S. Giovanni Brunero,Women's Other
2023,37332,G.s. Massi - Supermercati,Women's Other
2023,37320,G.S. Stabbia Ciclismo,Women's Other
2023,37430,Gastronomiabaska-Liftra-Rosmil,Women's Other
2023,37083,Gaverzicht Be Okay-Van Mossel,Women's Other
2023,38799,Gaz Elec Douai Junior,Women's Other
2023,33701,GB Junior Team - Pool Cantu,Women's Other
2023,37786,General System,Women's Other
2023,33420,Gepla-Watersley R+D Road Team,Women's Other
2023,34073,Giovani Giussanesi,Women's Other
2023,37871,Give Cykelklub,Women's Other
2023,37635,Glåmdal SK Junior,Women's Other
2023,33693,Gottardo Giochi Caneva,Women's Other
2023,37316,GRC Jan Van Arckel U19,Women's Other
2023,37907,Grenland SK Junior,Women's Other
2023,34101,Grenoble Métropole Cyclisme 38 Junior,Women's Other
2023,37027,Grupo Eleyco-Iturribero,Women's Other
2023,36730,GSC Blagnac Velo Sport 31 U19,Women's Other
2023,35619,GSport+Vatios,Women's Other
2023,33593,Guidon Chalettois U19,Women's Other
2023,37028,Guijarro - Sporting Pursuits,Women's Other
2023,37912,Gulp Pool Val Vibrata,Women's Other
2023,36433,Hexagone-Corbas Lyon Métropole Juniors,Women's Other
2023,34212,Hot Tubes Cycling,Women's Other
2023,37141,Huesca la Magia Juniors,Women's Other
2023,35703,I.C.S Impianti - Equipe Sicilia,Women's Other
2023,39317,Ignite Junior Cycling,Women's Other
2023,38044,Innovation Racing,Women's Other
2023,34431,Iruki - Donostialdea Bizikletan,Women's Other
2023,37439,Isidoro San Justo,Women's Other
2023,35752,Isorex Cycling Team,Women's Other
2023,33694,Italia Nuova Borgo Panigale,Women's Other
2023,33285,Jegg-DJR Academy U19,Women's Other
2023,37091,Jonge Rakkers Vollezele U19,Women's Other
2023,37519,Junioren Schwalbe Team Sachsen,Women's Other
2023,37909,Jönköpings CK U19,Women's Other
2023,36856,Kelly Benefit Strategies U19,Women's Other
2023,34379,KJC FEO Team U19,Women's Other
2023,37253,KK Kranj U19,Women's Other
2023,38023,Kobanya Cycling Team,Women's Other
2023,38124,Kolarski Klub Sportowy Go,Women's Other
2023,38057,Kristiansands CK Junior,Women's Other
2023,38127,KS Deichmann SKSM,Women's Other
2023,37086,KVC Noordzeemeeuw U19,Women's Other
2023,35529,KZLWC- Davo,Women's Other
2023,34751,La Motte-Servolex Cyclisme U19,Women's Other
2023,36459,Landeiro | KTM | ACR Roriz Cycling Academy,Women's Other
2023,34926,Launceston City C.C. Jr.,Women's Other
2023,34113,Laval Cyclisme 53 Junior,Women's Other
2023,38024,Lawi Junior Team,Women's Other
2023,39102,Le Mans Sarthe Vélo,Women's Other
2023,36323,Lee Valley Youth CC,Women's Other
2023,33594,Lepelley Electricité U19,Women's Other
2023,34342,Les Sables Vendée Cyclisme U19,Women's Other
2023,37172,Lillehammer CK Junior,Women's Other
2023,36912,Limousin-Oriako,Women's Other
2023,37090,Litubel Parket - Chauffage Vanbrabant,Women's Other
2023,37440,Loiumat-P.G,Women's Other
2023,37636,Lotus Team U19,Women's Other
2023,39347,Louriña Cycling Team,Women's Other
2023,36456,Lucta-Granja Rinya Team,Women's Other
2023,37515,LV Baden,Women's Other
2023,37516,LV Brandenburg,Women's Other
2023,37031,Maderas Fores-Hiper Europa U19,Women's Other
2023,38070,Madone Racing Team,Women's Other
2023,37276,Maes CT Glabbeek,Women's Other
2023,34239,Maguisa Guijuelo,Women's Other
2023,34238,Manuela Fundación Juniors,Women's Other
2023,37719,Mapei Merida Kankovsky,Women's Other
2023,37229,Matos-Cheirinhos - Vila Galé - Etopi,Women's Other
2023,34237,Matrix - Salchi Juniors,Women's Other
2023,38125,Medisept Mayday Team U19,Women's Other
2023,35745,Merida Tifosi Adelaar Development Team,Women's Other
2023,35621,Mimosa Sprint Mandelieu U19,Women's Other
2023,34236,MMR Cycling Academy,Women's Other
2023,38867,Molde CK Junior,Women's Other
2023,37894,Morbihan Finistere Sud Cyclisme,Women's Other
2023,34235,Multihogar Cantabria,Women's Other
2023,37579,Mundimat  SGR Ambiente  CCA Paio Pires,Women's Other
2023,34234,Murias - Arratia,Women's Other
2023,35758,Nice Métropole Côte d'Azur U19,Women's Other
2023,37482,Noceto Nial Nizzoli Cycling Team,Women's Other
2023,34669,Nordest Angelo Gomme Villadose,Women's Other
2023,37908,Nordhordland SK Junior,Women's Other
2023,34928,Norwood C.C. Jr,Women's Other
2023,33595,OC Locminé,Women's Other
2023,34344,OC Val d'Oise U19,Women's Other
2023,37018,Occitane CF U19,Women's Other
2023,37469,Olympique Club Cycliste Cessonnais U19,Women's Other
2023,37417,Olympique Grande-Synthe U19,Women's Other
2023,37451,Olympique Hesdin Marconne Junior,Women's Other
2023,37171,Ondarroa Aurrera,Women's Other
2023,33109,Ordrup CK U19,Women's Other
2023,40370,Panevezio RSSG - Fortuna,Women's Other
2023,37574,Paredes / Fortunna,Women's Other
2023,34231,Patria Hispana Seguros,Women's Other
2023,36252,Pedale Casalese Armofer,Women's Other
2023,33912,Pedale Scaligero U19,Women's Other
2023,34929,Penrith C.C. Jr.,Women's Other
2023,36122,Penya Ciclista Baix Ebre,Women's Other
2023,38000,Perutnina Ptuj Juniors,Women's Other
2023,34345,Philippe Wagner Cycling U19,Women's Other
2023,33198,Pogi Team,Women's Other
2023,33301,Polisportiva Monsummanese,Women's Other
2023,37486,Postumia 73 Dino Liviero,Women's Other
2023,38047,Prologue Racing Team,Women's Other
2023,39678,PSF Niort Junior,Women's Other
2023,34232,Quesos Albeniz,Women's Other
2023,38706,Quesos La Peral,Women's Other
2023,34233,Recambios Callejo,Women's Other
2023,37457,Rexonix Kovo Praha,Women's Other
2023,37448,Ringerike SK Junior,Women's Other
2023,34229,Robert Innova,Women's Other
2023,37434,Roche Vendée Cyclisme U19,Women's Other
2023,37517,Roman Kreuziger Cycling Academy,Women's Other
2023,37627,Rose Team NRW,Women's Other
2023,34881,Royal Cureghem Sportief U19,Women's Other
2023,37886,RRK Group-Pierre Baguette Junior,Women's Other
2023,37518,RSC Cottbus,Women's Other
2023,33421,Rudyco Cycling Team,Women's Other
2023,38072,S.C Monteponi ACD,Women's Other
2023,37481,S.C Pedale Chiaravallese,Women's Other
2023,35702,S.C Romanese Cycling Team,Women's Other
2023,37376,S.c. Fagnano Nuova,Women's Other
2023,33470,S.c.d. Sidermec - F.lli Vitali,Women's Other
2023,34228,Sakana Group - ALEA,Women's Other
2023,37875,Sandnes SK Junior,Women's Other
2023,37336,Sandrigo Bike Sport Team,Women's Other
2023,34227,Sanse,Women's Other
2023,37576,Santa Maria da Feira - Segmento d´Época U19,Women's Other
2023,34226,Saxun-Extrusax-Primoti,Women's Other
2023,37553,SC Padovani,Women's Other
2023,37435,SCO Cyclisme Angers Junior,Women's Other
2023,34096,SCO Dijon-Team Material-velo.com U19,Women's Other
2023,37575,Silva &amp; Vinha - ADRAP - Sentir Penafiel,Women's Other
2023,38868,SK Rye Sykkel Junior,Women's Other
2023,39312,SMS Swidnica,Women's Other
2023,38052,SMS Torun,Women's Other
2023,39733,Societa Ciclistica Valeggio,Women's Other
2023,37893,Spokes Racing Team U19,Women's Other
2023,37082,Sport en Moedig Genk U19,Women's Other
2023,37081,Sport en Steun-Leopoldsburg U19,Women's Other
2023,37016,Sprint 2000 Charleroi,Women's Other
2023,38712,Stade Montois Cyclisme U19,Women's Other
2023,34659,Stade Toulousain Cyclisme Académie,Women's Other
2023,39084,Starbikes - Bert Containers,Women's Other
2023,35751,Start Junior Cycling Team,Women's Other
2023,37896,Stavanger SK Junior,Women's Other
2023,34224,Stefano Garzelli Team,Women's Other
2023,37520,Stevens Junior Team Thüringen,Women's Other
2023,35747,Streetjump-ABLOC,Women's Other
2023,37136,Sumelec - Ermitagaña,Women's Other
2023,35754,Svealand Cycling Team U19,Women's Other
2023,34221,Tallares Dilla- Lancor,Women's Other
2023,37470,Team 24 Formation Juniors,Women's Other
2023,33790,Team 31 Jolly Cycles U19,Women's Other
2023,37633,Team AGS,Women's Other
2023,37333,Team Assali Stefen Makro Labelling,Women's Other
2023,34240,Team Auto Eder,Women's Other
2023,34209,Team Avesnois Junior,Women's Other
2023,35626,Team Bach Advokater CEC Junior,Women's Other
2023,33089,Team Biesse Carrera Juniors,Women's Other
2023,34072,Team Bike Terenzi,Women's Other
2023,34217,Team Bikesports Ford Nicolas,Women's Other
2023,37521,Team Chernomoretz - Omega,Women's Other
2023,34163,Team CIC UC Nantes - Atlantique U19,Women's Other
2023,35620,Team Coratti,Women's Other
2023,37625,Team Côte de Granit Rose Junior,Women's Other
2023,34710,Team Crazy Wheels,Women's Other
2023,33815,Team Dukla Praha Juniors,Women's Other
2023,34220,Team Farto-BTC U19,Women's Other
2023,37325,Team Fortebraccio Toscana,Women's Other
2023,33018,Team Franco Ballerini Juniors,Women's Other
2023,32737,Team Fratelli Giorgi,Women's Other
2023,34880,Team Geo-Therm Carbonbike U19,Women's Other
2023,33090,Team Grupo Serman,Women's Other
2023,37870,Team Herning CK Junior,Women's Other
2023,37765,Team Inca Juniors,Women's Other
2023,37634,Team Innobike-Bayern,Women's Other
2023,36350,Team Iparralde U19,Women's Other
2023,37078,Team Kempen U19,Women's Other
2023,33853,Team Marco Brenner,Women's Other
2023,35533,Team Mascot Workwear,Women's Other
2023,33789,Team Mayenne Junior,Women's Other
2023,37614,Team Monti,Women's Other
2023,33305,Team Nibali,Women's Other
2023,33602,Team NPV - Carl Ras Roskilde,Women's Other
2023,39192,Team Oxygene Ploudal Portsall,Women's Other
2023,34279,Team Pays de Dinan U19,Women's Other
2023,33308,Team Pieri,Women's Other
2023,37468,Team Sarthe Juniors,Women's Other
2023,35063,Team Scap,Women's Other
2023,34904,Team Sistecredito-GW Juniors,Women's Other
2023,37872,Team Sparekassen Danmark Talent,Women's Other
2023,37455,Team Spercenigo,Women's Other
2023,35622,Team Sportbreizh Armor-Lux U19,Women's Other
2023,37522,Team Stadler Niedersachsen,Women's Other
2023,37321,Team Tiepolo Udine,Women's Other
2023,36120,Team Torrent Cycling,Women's Other
2023,40377,Team U Charente-Maritime Juniors,Women's Other
2023,33557,Team U LH Juniors,Women's Other
2023,37582,Team UnipolGlass,Women's Other
2023,36424,Team USC Goyave Junior,Women's Other
2023,38043,Team Utmost IOM,Women's Other
2023,35755,Team VIFRA Kvickly Odder,Women's Other
2023,36484,Team Vino Junior,Women's Other
2023,35753,Team Wipotec RLP,Women's Other
2023,37612,Team Zealand Cycling - Grunk Event,Women's Other
2023,37570,Tensai - Sambiental - Santa Marta,Women's Other
2023,38045,The Cycling Academy U19,Women's Other
2023,33269,Tofauti Everyone Active,Women's Other
2023,34219,Tot Net-Terrassa Ciclisme,Women's Other
2023,36610,trainSharp Development team,Women's Other
2023,34223,TransLujan C.C. Mollet,Women's Other
2023,34218,Trebujena Academia Juanjo Lobato,Women's Other
2023,37453,Tscherning Cycling Academy,Women's Other
2023,38025,Tufo-Pardus Prostejov Juniors,Women's Other
2023,36321,TWC Pijnenburg,Women's Other
2023,37895,Tønsberg CK Junior,Women's Other
2023,37329,U.C Bustese Olonia ASD,Women's Other
2023,37487,U.C Foligno,Women's Other
2023,37877,U.C Guspini ASD,Women's Other
2023,33299,U.C. Casano,Women's Other
2023,37437,U.C.Cholet 49 Juniors,Women's Other
2023,36944,U.s. Biassono Asd,Women's Other
2023,37338,U.S. Montecorona,Women's Other
2023,37322,U.S. Pistoiese Juniors,Women's Other
2023,35757,U19 Cycling Project,Women's Other
2023,34242,U19 Fenioux Formation 36,Women's Other
2023,34288,U19 Vendée Piveteau Bois,Women's Other
2023,37327,UC Chateauroux Juniors,Women's Other
2023,35756,UC Dippach,Women's Other
2023,36835,UC Haguenau Junior,Women's Other
2023,33854,UC Tilly Val de Seulles,Women's Other
2023,34216,Ulma,Women's Other
2023,37571,União Ciclismo da Trofa-UCT,Women's Other
2023,33484,Us Ausonia Csi Pescantina,Women's Other
2023,37436,US Métro Transports Junior,Women's Other
2023,37467,US Pontchâtelaine,Women's Other
2023,37057,US Vern Cyclisme Junior,Women's Other
2023,37017,US Villenavaise,Women's Other
2023,34341,USP Issoire Junior,Women's Other
2023,37060,USSA Pavilly Barentin U19,Women's Other
2023,37084,UWTC de Volharding U19,Women's Other
2023,38049,V.C Cournon,Women's Other
2023,38050,V.C Riom,Women's Other
2023,33038,V.C.Pays de Loudéac U19,Women's Other
2023,38051,V.S.Valletais U19,Women's Other
2023,33302,Valdarno Regia Congressi Seiecom,Women's Other
2023,34215,Valverde Team | Ricardo Fuentes U19,Women's Other
2023,35528,Van Moer Logistics Cycling Team,Women's Other
2023,33591,Van Mossel Heist CT U19,Women's Other
2023,37326,Vangi Sama Ricambi Il Pirata,Women's Other
2023,33989,VC Ambérieu,Women's Other
2023,38553,VC Annemasse Junior,Women's Other
2023,34347,VC Bocage Vire Juniors,Women's Other
2023,33296,VC La Pomme Marseille U19,Women's Other
2023,37910,VC Lugano,Women's Other
2023,38074,VC Roubaix Lille Métropole Juniors,Women's Other
2023,39105,VC Saint-Lô Pont Hébert Junior,Women's Other
2023,34583,VC Villefranche Beaujolais Juniors,Women's Other
2023,38656,Veleka Team,Women's Other
2023,37538,Velo Club Anguillara,Women's Other
2023,36889,Velo Club Empoli Juniors,Women's Other
2023,37051,Veloce Vannetais U19,Women's Other
2023,34214,Vigo-Rias Baixas U19,Women's Other
2023,37337,Vini Fantini-sportur-free Bike,Women's Other
2023,36913,Viveros San Anton-Mardu,Women's Other
2023,34213,Vizcay Hermanos C,Women's Other
2023,34222,Volvo Arregui-CYA-Hegotarrak,Women's Other
2023,37079,WAC Team,Women's Other
2023,37085,Wanty Cycling Team,Women's Other
2023,38126,Warszawski Klub Kolarski U19,Women's Other
2023,37632,WHEEL DEVILS Cycling Team,Women's Other
2023,36319,Wielerclub Onder Ons Parike,Women's Other
2023,33195,Willebrord Wil Vooruit Juniors,Women's Other
2023,36246,WK Noord West Brabant U19,Women's Other
2023,38121,WLKS Krakus U19,Women's Other
2023,32896,Work Service Cycling,Women's Other
2023,36320,WP de Molenspurters Meulebeke U19,Women's Other
2023,35748,WPG Amsterdam U19,Women's Other
2023,37523,WRSV-Holczer-Radsport-Team,Women's Other
2023,38791,WV de Ijsselstreek U19,Women's Other
2023,35746,WV Schijndel Juniors,Women's Other
2023,36322,WV Westland Wil Vooruit U19,Women's Other
2023,33059,Zappi Junior Race Team,Women's Other
2023,33414,AG Insurance-Soudal Quick-Step U19 Team,Women's Junior
2023,33373,LIV CC Halo Films,Women's Junior
2023,38035,Shibden Hope Tech Apex Team,Women's Junior
2023,37697,Team Rytger,Women's Junior
2023,34943,Tofauti Everyone Active Women JR,Women's Junior
