season,first_cycling_race_id,stage_number,distance,stage_profile_category,route
2023,71,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,71,10,167.2,Smaakupert,Vulcania-Issoire
2023,71,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,71,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,71,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,71,14,150.4,Fjell,Annemasse-Morzine
2023,71,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,71,16,22.4,Tempo,Passy-Combloux
2023,71,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,71,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,71,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,71,20,133.5,Fjell,Belfort-Le Markstein
2023,71,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,552,1,182,Smaakupert,Bilbao- Bilbao
2023,552,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,552,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,552,4,181.8,Flatt,Dax-Nogaro
2023,552,5,162.7,Fjell,Pau-Laruns
2023,552,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,552,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,552,8,200.7,Smaakupert,Liburne-Limoges
2023,552,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,552,10,167.2,Smaakupert,Vulcania-Issoire
2023,552,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,552,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,552,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,552,14,150.4,Fjell,Annemasse-Morzine
2023,552,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,552,16,22.4,Tempo,Passy-Combloux
2023,552,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,552,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,552,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,552,20,133.5,Fjell,Belfort-Le Markstein
2023,552,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,386,1,182,Smaakupert,Bilbao- Bilbao
2023,386,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,386,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,386,4,181.8,Flatt,Dax-Nogaro
2023,386,5,162.7,Fjell,Pau-Laruns
2023,386,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,386,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,386,8,200.7,Smaakupert,Liburne-Limoges
2023,386,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,386,10,167.2,Smaakupert,Vulcania-Issoire
2023,386,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,386,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,386,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,386,14,150.4,Fjell,Annemasse-Morzine
2023,386,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,386,16,22.4,Tempo,Passy-Combloux
2023,386,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,386,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,386,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,386,20,133.5,Fjell,Belfort-Le Markstein
2023,386,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,345,1,182,Smaakupert,Bilbao- Bilbao
2023,345,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,345,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,345,4,181.8,Flatt,Dax-Nogaro
2023,345,5,162.7,Fjell,Pau-Laruns
2023,345,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,345,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,345,8,200.7,Smaakupert,Liburne-Limoges
2023,345,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,345,10,167.2,Smaakupert,Vulcania-Issoire
2023,345,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,345,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,345,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,345,14,150.4,Fjell,Annemasse-Morzine
2023,345,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,345,16,22.4,Tempo,Passy-Combloux
2023,345,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,345,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,345,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,345,20,133.5,Fjell,Belfort-Le Markstein
2023,345,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,473,1,182,Smaakupert,Bilbao- Bilbao
2023,473,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,473,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,473,4,181.8,Flatt,Dax-Nogaro
2023,473,5,162.7,Fjell,Pau-Laruns
2023,473,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,473,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,473,8,200.7,Smaakupert,Liburne-Limoges
2023,473,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,473,10,167.2,Smaakupert,Vulcania-Issoire
2023,473,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,473,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,473,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,473,14,150.4,Fjell,Annemasse-Morzine
2023,473,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,473,16,22.4,Tempo,Passy-Combloux
2023,473,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,473,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,473,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,473,20,133.5,Fjell,Belfort-Le Markstein
2023,473,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,502,1,182,Smaakupert,Bilbao- Bilbao
2023,502,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,502,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,502,4,181.8,Flatt,Dax-Nogaro
2023,502,5,162.7,Fjell,Pau-Laruns
2023,502,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,502,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,502,8,200.7,Smaakupert,Liburne-Limoges
2023,502,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,502,10,167.2,Smaakupert,Vulcania-Issoire
2023,502,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,502,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,502,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,502,14,150.4,Fjell,Annemasse-Morzine
2023,502,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,502,16,22.4,Tempo,Passy-Combloux
2023,502,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,502,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,502,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,502,20,133.5,Fjell,Belfort-Le Markstein
2023,502,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,15,1,182,Smaakupert,Bilbao- Bilbao
2023,15,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,15,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,15,4,181.8,Flatt,Dax-Nogaro
2023,15,5,162.7,Fjell,Pau-Laruns
2023,15,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,15,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,15,8,200.7,Smaakupert,Liburne-Limoges
2023,15,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,15,10,167.2,Smaakupert,Vulcania-Issoire
2023,15,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,15,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,15,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,15,14,150.4,Fjell,Annemasse-Morzine
2023,15,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,15,16,22.4,Tempo,Passy-Combloux
2023,15,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,15,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,15,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,15,20,133.5,Fjell,Belfort-Le Markstein
2023,15,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,5228,1,182,Smaakupert,Bilbao- Bilbao
2023,5228,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,5228,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,5228,4,181.8,Flatt,Dax-Nogaro
2023,5228,5,162.7,Fjell,Pau-Laruns
2023,5228,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,5228,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,5228,8,200.7,Smaakupert,Liburne-Limoges
2023,5228,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,5228,10,167.2,Smaakupert,Vulcania-Issoire
2023,5228,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,5228,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,5228,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,5228,14,150.4,Fjell,Annemasse-Morzine
2023,5228,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,5228,16,22.4,Tempo,Passy-Combloux
2023,5228,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,5228,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,5228,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,5228,20,133.5,Fjell,Belfort-Le Markstein
2023,5228,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,18950,1,182,Smaakupert,Bilbao- Bilbao
2023,18950,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,18950,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,18950,4,181.8,Flatt,Dax-Nogaro
2023,18950,5,162.7,Fjell,Pau-Laruns
2023,18950,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,18950,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,18950,8,200.7,Smaakupert,Liburne-Limoges
2023,18950,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,18950,10,167.2,Smaakupert,Vulcania-Issoire
2023,18950,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,18950,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,18950,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,18950,14,150.4,Fjell,Annemasse-Morzine
2023,18950,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,18950,16,22.4,Tempo,Passy-Combloux
2023,18950,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,18950,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,18950,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,18950,20,133.5,Fjell,Belfort-Le Markstein
2023,18950,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,213,1,182,Smaakupert,Bilbao- Bilbao
2023,213,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,213,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,213,4,181.8,Flatt,Dax-Nogaro
2023,213,5,162.7,Fjell,Pau-Laruns
2023,213,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,213,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,213,8,200.7,Smaakupert,Liburne-Limoges
2023,213,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,213,10,167.2,Smaakupert,Vulcania-Issoire
2023,213,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,213,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,213,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,213,14,150.4,Fjell,Annemasse-Morzine
2023,213,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,213,16,22.4,Tempo,Passy-Combloux
2023,213,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,213,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,213,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,213,20,133.5,Fjell,Belfort-Le Markstein
2023,213,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,14005,1,182,Smaakupert,Bilbao- Bilbao
2023,14005,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,14005,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,14005,4,181.8,Flatt,Dax-Nogaro
2023,14005,5,162.7,Fjell,Pau-Laruns
2023,14005,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,14005,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,14005,8,200.7,Smaakupert,Liburne-Limoges
2023,14005,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,14005,10,167.2,Smaakupert,Vulcania-Issoire
2023,14005,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,14005,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,14005,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,14005,14,150.4,Fjell,Annemasse-Morzine
2023,14005,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,14005,16,22.4,Tempo,Passy-Combloux
2023,14005,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,14005,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,14005,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,14005,20,133.5,Fjell,Belfort-Le Markstein
2023,14005,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,2119,1,182,Smaakupert,Bilbao- Bilbao
2023,2119,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,2119,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,2119,4,181.8,Flatt,Dax-Nogaro
2023,2119,5,162.7,Fjell,Pau-Laruns
2023,2119,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,2119,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,2119,8,200.7,Smaakupert,Liburne-Limoges
2023,2119,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,2119,10,167.2,Smaakupert,Vulcania-Issoire
2023,2119,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,2119,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,2119,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,2119,14,150.4,Fjell,Annemasse-Morzine
2023,2119,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,2119,16,22.4,Tempo,Passy-Combloux
2023,2119,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,2119,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,2119,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,2119,20,133.5,Fjell,Belfort-Le Markstein
2023,2119,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,20012,1,182,Smaakupert,Bilbao- Bilbao
2023,20012,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,20012,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,20012,4,181.8,Flatt,Dax-Nogaro
2023,20012,5,162.7,Fjell,Pau-Laruns
2023,20012,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,20012,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,20012,8,200.7,Smaakupert,Liburne-Limoges
2023,20012,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,20012,10,167.2,Smaakupert,Vulcania-Issoire
2023,20012,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,20012,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,20012,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,20012,14,150.4,Fjell,Annemasse-Morzine
2023,20012,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,20012,16,22.4,Tempo,Passy-Combloux
2023,20012,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,20012,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,20012,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,20012,20,133.5,Fjell,Belfort-Le Markstein
2023,20012,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,226,1,182,Smaakupert,Bilbao- Bilbao
2023,226,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,226,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,226,4,181.8,Flatt,Dax-Nogaro
2023,226,5,162.7,Fjell,Pau-Laruns
2023,226,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,226,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,226,8,200.7,Smaakupert,Liburne-Limoges
2023,226,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,226,10,167.2,Smaakupert,Vulcania-Issoire
2023,226,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,226,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,226,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,226,14,150.4,Fjell,Annemasse-Morzine
2023,226,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,226,16,22.4,Tempo,Passy-Combloux
2023,226,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,226,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,226,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,226,20,133.5,Fjell,Belfort-Le Markstein
2023,226,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,16,1,182,Smaakupert,Bilbao- Bilbao
2023,16,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,16,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,16,4,181.8,Flatt,Dax-Nogaro
2023,16,5,162.7,Fjell,Pau-Laruns
2023,16,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,16,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,16,8,200.7,Smaakupert,Liburne-Limoges
2023,16,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,16,10,167.2,Smaakupert,Vulcania-Issoire
2023,16,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,16,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,16,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,16,14,150.4,Fjell,Annemasse-Morzine
2023,16,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,16,16,22.4,Tempo,Passy-Combloux
2023,16,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,16,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,16,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,16,20,133.5,Fjell,Belfort-Le Markstein
2023,16,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,235,1,182,Smaakupert,Bilbao- Bilbao
2023,235,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,235,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,235,4,181.8,Flatt,Dax-Nogaro
2023,235,5,162.7,Fjell,Pau-Laruns
2023,235,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,235,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,235,8,200.7,Smaakupert,Liburne-Limoges
2023,235,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,235,10,167.2,Smaakupert,Vulcania-Issoire
2023,235,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,235,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,235,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,235,14,150.4,Fjell,Annemasse-Morzine
2023,235,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,235,16,22.4,Tempo,Passy-Combloux
2023,235,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,235,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,235,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,235,20,133.5,Fjell,Belfort-Le Markstein
2023,235,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,211,1,182,Smaakupert,Bilbao- Bilbao
2023,211,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,211,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,211,4,181.8,Flatt,Dax-Nogaro
2023,211,5,162.7,Fjell,Pau-Laruns
2023,211,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,211,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,211,8,200.7,Smaakupert,Liburne-Limoges
2023,211,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,211,10,167.2,Smaakupert,Vulcania-Issoire
2023,211,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,211,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,211,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,211,14,150.4,Fjell,Annemasse-Morzine
2023,211,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,211,16,22.4,Tempo,Passy-Combloux
2023,211,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,211,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,211,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,211,20,133.5,Fjell,Belfort-Le Markstein
2023,211,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,60,1,182,Smaakupert,Bilbao- Bilbao
2023,60,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,60,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,60,4,181.8,Flatt,Dax-Nogaro
2023,60,5,162.7,Fjell,Pau-Laruns
2023,60,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,60,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,60,8,200.7,Smaakupert,Liburne-Limoges
2023,60,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,60,10,167.2,Smaakupert,Vulcania-Issoire
2023,60,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,60,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,60,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,60,14,150.4,Fjell,Annemasse-Morzine
2023,60,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,60,16,22.4,Tempo,Passy-Combloux
2023,60,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,60,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,60,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,60,20,133.5,Fjell,Belfort-Le Markstein
2023,60,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,212,1,182,Smaakupert,Bilbao- Bilbao
2023,212,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,212,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,212,4,181.8,Flatt,Dax-Nogaro
2023,212,5,162.7,Fjell,Pau-Laruns
2023,212,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,212,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,212,8,200.7,Smaakupert,Liburne-Limoges
2023,212,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,212,10,167.2,Smaakupert,Vulcania-Issoire
2023,212,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,212,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,212,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,212,14,150.4,Fjell,Annemasse-Morzine
2023,212,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,212,16,22.4,Tempo,Passy-Combloux
2023,212,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,212,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,212,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,212,20,133.5,Fjell,Belfort-Le Markstein
2023,212,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,14426,1,182,Smaakupert,Bilbao- Bilbao
2023,14426,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,14426,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,14426,4,181.8,Flatt,Dax-Nogaro
2023,14426,5,162.7,Fjell,Pau-Laruns
2023,14426,6,144.9,Fjell-MF,Tarbes-Cauterets-Cambasque
2023,14426,7,169.9,Flatt,Mont-de-Marsan-Bordeaux
2023,14426,8,200.7,Smaakupert,Liburne-Limoges
2023,14426,9,182.4,Fjell-MF,Saint-Léonard-de-Noblat-Puy de Dôme
2023,14426,10,167.2,Smaakupert,Vulcania-Issoire
2023,14426,11,179.3,Flatt,Clermont-Ferrand-Moulins
2023,14426,12,168,Smaakupert,Roanne-Belleville-en-Beaujolais
2023,14426,13,137.8,Fjell-MF,Châtillon-sur-Chalaronne-Grand Colombier
2023,14426,14,150.4,Fjell,Annemasse-Morzine
2023,14426,15,179,Fjell-MF,Les Gets-Saint Gervais Mont-Blanc
2023,14426,16,22.4,Tempo,Passy-Combloux
2023,14426,17,165.7,Fjell,Saint Gervais Mont-Blanc-Courchevel
2023,14426,18,184.9,Smaakupert,Moûtiers-Bourg-en-Bresse
2023,14426,19,172.8,Flatt,Moirans-en-Montagne-Poligny
2023,14426,20,133.5,Fjell,Belfort-Le Markstein
2023,14426,21,115.1,Flatt,Saint-Quentin-en-Yvelines-Paris
2023,86,1,182,Smaakupert,Bilbao- Bilbao
2023,86,2,207.3,Smaakupert,Vitoria-Gasteiz- San Sebastian
2023,86,3,193.5,Flatt,Amorebieta-Etxano-Bayonne
2023,86,4,181.8,Flatt,Dax-Nogaro
2023,86,5,162.7,Fjell,Pau-Laruns
