season,gender,category,first_cycling_race_id,race_name,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date,stage_number,distance,route,stage_profile
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,06,198.2,Sisteron-La-Colle-sur-Loup,Hilly
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,04,183,Chalon-sur-Saône-Mont Brouilly,Hilly MTF
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,03,26.9,Auxerre-Auxerre | TTT,TTT
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,02,177.6,Thoiry-Montargis,Unknown
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,07,173,Nice-Auron,Unknown
2024,men,Road,2,Paris-Nice,FR,2.UWT,Stage Race,2024/03/03,2024/03/10,08,109.3,Nice-Nice,Unknown
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,02,198,Camaiore-Follonica,Flat
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,03,220,Volterra-Gualdo Tadino,Flat
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,07,154,San Benedetto del Tronto-San Benedette del Tronto,Flat
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,01,10,Camaiore-Camaiore,Flat ITT
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,04,207,Arrone-Giulianova,Hilly MTF
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,05,146,Torricella Sicura-Valle Castellana,Mountain MTF
2024,men,Road,3,Tirreno-Adriatico,IT,2.UWT,Stage Race,2024/03/04,2024/03/10,06,180,Sassoferrato-CagliMonte Petrano,Mountain MTF
2024,men,Road,276,Istrian Spring Trophy,HR,2.2,Stage Race,2024/03/07,2024/03/10,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,276,Istrian Spring Trophy,HR,2.2,Stage Race,2024/03/07,2024/03/10,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,276,Istrian Spring Trophy,HR,2.2,Stage Race,2024/03/07,2024/03/10,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,276,Istrian Spring Trophy,HR,2.2,Stage Race,2024/03/07,2024/03/10,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,276,Istrian Spring Trophy,HR,2.2,Stage Race,2024/03/07,2024/03/10,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,7005,Rhodes Grand Prix,GR,1.2,One Day,2024/03/09,2024/03/09,GC,,,Flat
2024,men,Road,132,Tour de Taiwan,TW,2.1,Stage Race,2024/03/10,2024/03/14,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,132,Tour de Taiwan,TW,2.1,Stage Race,2024/03/10,2024/03/14,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,132,Tour de Taiwan,TW,2.1,Stage Race,2024/03/10,2024/03/14,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,132,Tour de Taiwan,TW,2.1,Stage Race,2024/03/10,2024/03/14,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,132,Tour de Taiwan,TW,2.1,Stage Race,2024/03/10,2024/03/14,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,89,Milano - Torino,IT,1.Pro,One Day,2024/03/13,2024/03/13,GC,,,Hilly MTF
2024,men,Road,122,Nokere Koerse,BE,1.Pro,One Day,2024/03/13,2024/03/13,GC,,,Cobbles
2024,men,Road,146,GP de Denain,FR,1.Pro,One Day,2024/03/14,2024/03/14,GC,,,Flat
2024,men,Road,844,Tour of Rhodes,GR,2.2,Stage Race,2024/03/14,2024/03/17,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,844,Tour of Rhodes,GR,2.2,Stage Race,2024/03/14,2024/03/17,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,844,Tour of Rhodes,GR,2.2,Stage Race,2024/03/14,2024/03/17,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,844,Tour of Rhodes,GR,2.2,Stage Race,2024/03/14,2024/03/17,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,844,Tour of Rhodes,GR,2.2,Stage Race,2024/03/14,2024/03/17,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,123,Bredene Koksijde Classic,BE,1.Pro,One Day,2024/03/15,2024/03/15,GC,,,Flat
2024,men,Road,10673,Youngster Coast Challenge,BE,1.2U,One Day,2024/03/15,2024/03/15,GC,,,Flat
2024,men,Road,124,Classic Loire Atlantique,FR,1.1,One Day,2024/03/16,2024/03/16,GC,,,Hilly
2024,men,Road,4,Milano - Sanremo,IT,1.UWT,One Day,2024/03/16,2024/03/16,GC,,,Flat
2024,men,Road,125,Cholet Agglo Tour,FR,1.1,One Day,2024/03/17,2024/03/17,GC,,,Flat
2024,men,Road,7004,Classica da Arrábida,PT,1.2,One Day,2024/03/17,2024/03/17,GC,,,Hilly
2024,men,Road,510,Dorpenomloop Rucphen,NL,1.2,One Day,2024/03/17,2024/03/17,GC,,,Flat
2024,men,Road,508,GP Slovenian Istria,SI,1.2,One Day,2024/03/17,2024/03/17,GC,,,Flat
2024,men,Road,1194,Popolarissima,IT,1.2,One Day,2024/03/17,2024/03/17,GC,,,Flat
2024,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2024/03/19,2024/03/23,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2024/03/19,2024/03/23,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2024/03/19,2024/03/23,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2024/03/19,2024/03/23,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,114,Coppi e Bartali,IT,2.1,Stage Race,2024/03/19,2024/03/23,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,40,Classic Brugge-De Panne,BE,1.UWT,One Day,2024/03/20,2024/03/20,GC,,,Flat
2024,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2024/03/20,2024/03/24,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2024/03/20,2024/03/24,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2024/03/20,2024/03/24,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2024/03/20,2024/03/24,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,340,Olympia's Tour,NL,2.2,Stage Race,2024/03/20,2024/03/24,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2024/03/20,2024/03/24,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2024/03/20,2024/03/24,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2024/03/20,2024/03/24,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2024/03/20,2024/03/24,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,288,Volta ao Alentejo,PT,2.2,Stage Race,2024/03/20,2024/03/24,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,16527,GP Vipava Valley,SI,1.2,One Day,2024/03/21,2024/03/21,GC,,,Hilly
2024,men,Road,47,E3 Saxo Classic,BE,1.UWT,One Day,2024/03/22,2024/03/22,GC,,,Cobbles
2024,men,Road,7,Gent - Wevelgem,BE,1.UWT,One Day,2024/03/24,2024/03/24,GC,,,Cobbles
2024,men,Road,937,GP Adria Mobil,SI,1.2,One Day,2024/03/24,2024/03/24,GC,,,Hilly
2024,men,Road,260,La Roue Tourangelle,FR,1.1,One Day,2024/03/24,2024/03/24,GC,,,Hilly
2024,men,Road,75,Dwars door Vlaanderen,BE,1.UWT,One Day,2024/03/27,2024/03/27,GC,,,Cobbles
2024,men,Road,145,Paris - Camembert,FR,1.1,One Day,2024/03/27,2024/03/27,GC,,,Flat
2024,men,Road,134,Route Adélie de Vitré,FR,1.1,One Day,2024/03/29,2024/03/29,GC,,,Hilly
2024,men,Road,48,GP Miguel Indurain,ES,1.Pro,One Day,2024/03/30,2024/03/30,GC,,,Hilly
2024,men,Road,126,Volta Limburg Classic,NL,1.1,One Day,2024/03/30,2024/03/30,GC,,,Hilly
2024,men,Road,5,Ronde van Vlaanderen,BE,1.UWT,One Day,2024/03/31,2024/03/31,GC,,,Cobbles
2024,men,Road,295,Giro del Belvedere,IT,1.2U,One Day,2024/04/01,2024/04/01,GC,,,Hilly
2024,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2024/04/01,2024/04/06,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2024/04/01,2024/04/06,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2024/04/01,2024/04/06,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2024/04/01,2024/04/06,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,507,Tour of Thailand,TH,2.1,Stage Race,2024/04/01,2024/04/06,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,296,GP Palio del Recioto,IT,1.2U,One Day,2024/04/02,2024/04/02,GC,,,Hilly
2024,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2024/04/02,2024/04/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2024/04/02,2024/04/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2024/04/02,2024/04/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2024/04/02,2024/04/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,217,Pays de la Loire Tour,FR,2.1,Stage Race,2024/04/02,2024/04/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,56,Scheldeprijs,BE,1.Pro,One Day,2024/04/03,2024/04/03,GC,,,Flat
2024,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2024/04/04,2024/04/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2024/04/04,2024/04/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2024/04/04,2024/04/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2024/04/04,2024/04/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,293,Circuit des Ardennes,FR,2.2,Stage Race,2024/04/04,2024/04/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,938,Tour of Mersin,TR,2.2,Stage Race,2024/04/04,2024/04/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,938,Tour of Mersin,TR,2.2,Stage Race,2024/04/04,2024/04/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,938,Tour of Mersin,TR,2.2,Stage Race,2024/04/04,2024/04/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,938,Tour of Mersin,TR,2.2,Stage Race,2024/04/04,2024/04/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,938,Tour of Mersin,TR,2.2,Stage Race,2024/04/04,2024/04/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,22001,Jamaica International Cycling Classic,JM,2.2,Stage Race,2024/04/05,2024/04/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,22001,Jamaica International Cycling Classic,JM,2.2,Stage Race,2024/04/05,2024/04/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,22001,Jamaica International Cycling Classic,JM,2.2,Stage Race,2024/04/05,2024/04/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,22001,Jamaica International Cycling Classic,JM,2.2,Stage Race,2024/04/05,2024/04/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,22001,Jamaica International Cycling Classic,JM,2.2,Stage Race,2024/04/05,2024/04/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,22002,Tour of Thessaly,GR,2.2,Stage Race,2024/04/05,2024/04/07,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,22002,Tour of Thessaly,GR,2.2,Stage Race,2024/04/05,2024/04/07,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,22002,Tour of Thessaly,GR,2.2,Stage Race,2024/04/05,2024/04/07,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,22002,Tour of Thessaly,GR,2.2,Stage Race,2024/04/05,2024/04/07,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,22002,Tour of Thessaly,GR,2.2,Stage Race,2024/04/05,2024/04/07,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,108,Giro Reggio Calabria,IT,1.1,One Day,2024/04/07,2024/04/07,GC,,,Hilly
2024,men,Road,41,Paris - Roubaix Espoirs,FR,1.2U,One Day,2024/04/07,2024/04/07,GC,,,Cobbles
2024,men,Road,8,Paris-Roubaix,FR,1.UWT,One Day,2024/04/07,2024/04/07,GC,,,Cobbles
2024,men,Road,297,Trofeo PIVA,IT,1.2U,One Day,2024/04/07,2024/04/07,GC,,,Hilly
2024,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2024/04/09,2024/04/12,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2024/04/09,2024/04/12,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2024/04/09,2024/04/12,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2024/04/09,2024/04/12,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,11248,Giro di Sicilia,IT,2.1,Stage Race,2024/04/09,2024/04/12,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,77,Brabantse Pijl,BE,1.Pro,One Day,2024/04/10,2024/04/10,GC,,,Hilly
2024,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2024/04/10,2024/04/14,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2024/04/10,2024/04/14,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2024/04/10,2024/04/14,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2024/04/10,2024/04/14,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,294,Tour du Loir-et-Cher,FR,2.2,Stage Race,2024/04/10,2024/04/14,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2024/04/11,2024/04/14,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2024/04/11,2024/04/14,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2024/04/11,2024/04/14,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2024/04/11,2024/04/14,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,17336,Vuelta a Formosa Internacional,AR,2.2,Stage Race,2024/04/11,2024/04/14,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,15075,Classic Grand Besançon Doubs,FR,1.1,One Day,2024/04/12,2024/04/12,GC,,,Hilly
2024,men,Road,428,Arno Wallaard Mem.,NL,1.2,One Day,2024/04/13,2024/04/13,GC,,,Flat
2024,men,Road,42,LBL Espoirs,BE,1.2U,One Day,2024/04/13,2024/04/13,GC,,,Hilly
2024,men,Road,1285,Tour du Jura,FR,1.1,One Day,2024/04/13,2024/04/13,GC,,,Hilly
2024,men,Road,9,Amstel Gold Race,NL,1.UWT,One Day,2024/04/14,2024/04/14,GC,,,Hilly
2024,men,Road,162,Tour du Doubs,FR,1.1,One Day,2024/04/14,2024/04/14,GC,,,Hilly
2024,men,Road,318,Tr. S. Vendemiano,IT,1.2U,One Day,2024/04/14,2024/04/14,GC,,,Hilly
2024,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2024/04/15,2024/04/19,01,133.3,Egna-Cortina,Hilly
2024,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2024/04/15,2024/04/19,02,189.1,Salorno-Stans,Hilly
2024,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2024/04/15,2024/04/19,03,127,Schwaz-Schwaz,Hilly
2024,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2024/04/15,2024/04/19,04,141.3,Laives-Borgo Valsugana,Mountain
2024,men,Road,62,Tour of the Alps,IT,2.Pro,Stage Race,2024/04/15,2024/04/19,05,118.6,Levico Terme-Levico Terme,Mountain
2024,men,Road,10,La Flèche Wallonne,BE,1.UWT,One Day,2024/04/17,2024/04/17,GC,,,Hilly MTF
2024,men,Road,1115,Tour de Tunisie,TN,2.2,Stage Race,2024/04/17,2024/04/21,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,1115,Tour de Tunisie,TN,2.2,Stage Race,2024/04/17,2024/04/21,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,1115,Tour de Tunisie,TN,2.2,Stage Race,2024/04/17,2024/04/21,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,1115,Tour de Tunisie,TN,2.2,Stage Race,2024/04/17,2024/04/21,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,1115,Tour de Tunisie,TN,2.2,Stage Race,2024/04/17,2024/04/21,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,3999,Gent - Wevelgem,BE,1.2U,One Day,2024/04/21,2024/04/21,GC,,,Cobbles
2024,men,Road,11,Liege-Bastogne-Liege,BE,1.UWT,One Day,2024/04/21,2024/04/21,GC,,,Hilly
2024,men,Road,152,Tour of Türkiye,TR,2.Pro,Stage Race,2024/04/21,2024/04/28,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,152,Tour of Türkiye,TR,2.Pro,Stage Race,2024/04/21,2024/04/28,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,152,Tour of Türkiye,TR,2.Pro,Stage Race,2024/04/21,2024/04/28,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,152,Tour of Türkiye,TR,2.Pro,Stage Race,2024/04/21,2024/04/28,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,152,Tour of Türkiye,TR,2.Pro,Stage Race,2024/04/21,2024/04/28,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2024/04/23,2024/04/28,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2024/04/23,2024/04/28,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2024/04/23,2024/04/28,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2024/04/23,2024/04/28,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,12,Tour de Romandie,CH,2.UWT,Stage Race,2024/04/23,2024/04/28,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2024/04/24,2024/04/28,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2024/04/24,2024/04/28,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2024/04/24,2024/04/28,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2024/04/24,2024/04/28,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,239,Tour of the Gila,US,2.2,Stage Race,2024/04/24,2024/04/28,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,312,GP Liberazione,IT,1.2U,One Day,2024/04/25,2024/04/25,GC,,,Flat
2024,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2024/04/25,2024/05/01,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2024/04/25,2024/05/01,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2024/04/25,2024/05/01,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2024/04/25,2024/05/01,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,82,Tour de Bretagne,FR,2.2,Stage Race,2024/04/25,2024/05/01,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2024/04/26,2024/04/28,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2024/04/26,2024/04/28,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2024/04/26,2024/04/28,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2024/04/26,2024/04/28,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,153,Vuelta a Asturias,ES,2.1,Stage Race,2024/04/26,2024/04/28,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,7660,Famenne Ardenne Classic,BE,1.1,One Day,2024/04/28,2024/04/28,GC,,,Hilly
2024,men,Road,521,Rutland - Melton Classic,GB,1.2,One Day,2024/04/28,2024/04/28,GC,,,Hilly
2024,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2024/04/30,2024/05/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2024/04/30,2024/05/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2024/04/30,2024/05/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2024/04/30,2024/05/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,314,Carpathian Race,PL,2.2U,Stage Race,2024/04/30,2024/05/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2024/04/30,2024/05/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2024/04/30,2024/05/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2024/04/30,2024/05/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2024/04/30,2024/05/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,6156,Tour du Bénin,BJ,2.2,Stage Race,2024/04/30,2024/05/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,35,Eschborn-Frankfurt,DE,1.UWT,One Day,2024/05/01,2024/05/01,GC,,,Hilly
2024,men,Road,252,Eschborn-Frankfurt,DE,1.2U,One Day,2024/05/01,2024/05/01,GC,,,Hilly
2024,men,Road,1047,GP Vorarlberg,AT,1.2,One Day,2024/05/01,2024/05/01,GC,,,Hilly
2024,men,Road,241,Ronde de l'Isard,FR,2.2U,Stage Race,2024/05/01,2024/05/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,241,Ronde de l'Isard,FR,2.2U,Stage Race,2024/05/01,2024/05/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,241,Ronde de l'Isard,FR,2.2U,Stage Race,2024/05/01,2024/05/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,241,Ronde de l'Isard,FR,2.2U,Stage Race,2024/05/01,2024/05/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,241,Ronde de l'Isard,FR,2.2U,Stage Race,2024/05/01,2024/05/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2024/05/01,2024/05/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2024/05/01,2024/05/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2024/05/01,2024/05/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2024/05/01,2024/05/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
2024,men,Road,17278,Vuelta Bantrab,GT,2.2,Stage Race,2024/05/01,2024/05/05,05,127.7,Plouharnel-Saint Jean Brévelay,Hilly MTF
2024,men,Road,4008,GP Beiras e Serra da Estrela,PT,2.2,Stage Race,2024/05/02,2024/05/05,01,123.9,Kerlouan-Kerlouan,Flat
2024,men,Road,4008,GP Beiras e Serra da Estrela,PT,2.2,Stage Race,2024/05/02,2024/05/05,02,120.7,Plemet-Saint Meen-Le-Grand,Flat
2024,men,Road,4008,GP Beiras e Serra da Estrela,PT,2.2,Stage Race,2024/05/02,2024/05/05,03,19.4,Plouay-Plouay,Flat ITT
2024,men,Road,4008,GP Beiras e Serra da Estrela,PT,2.2,Stage Race,2024/05/02,2024/05/05,04,136.6,Mur de Bretagne-Kervignac,Hilly
